20  26.5999	1.591847e+00	7.400000e-01	-4.380000e+00	1.450000e+00	-1.930000e+00	3.500000e-01	2.600000e-01	1.800000e-01	7.000000e-02	0.000000e+00	8.267141e-01	7.671100e+00	
60  26.4179	1.986430e+00	7.400000e-01	-4.380000e+00	1.450000e+00	-1.930000e+00	3.500000e-01	2.600000e-01	1.800000e-01	7.000000e-02	0.000000e+00	8.247417e-01	7.671100e+00	
270  16.8599	5.403544e+00	7.400000e-01	-4.380000e+00	1.450000e+00	-1.930000e+00	3.500000e-01	2.600000e-01	1.800000e-01	7.000000e-02	0.000000e+00	8.221893e-01	7.671100e+00	
270  15.0175	3.344235e+00	7.400000e-01	-4.380000e+00	1.450000e+00	-1.930000e+00	3.500000e-01	2.600000e-01	1.800000e-01	7.000000e-02	0.000000e+00	8.269140e-01	7.671100e+00	
40  15.1611	3.608462e+00	7.400000e-01	-4.380000e+00	1.450000e+00	-1.930000e+00	3.500000e-01	2.600000e-01	1.800000e-01	7.000000e-02	0.000000e+00	8.244825e-01	7.671100e+00	
1400  14.9567	4.075435e+00	7.400000e-01	-4.380000e+00	1.450000e+00	-1.930000e+00	3.500000e-01	2.600000e-01	1.800000e-01	7.000000e-02	0.000000e+00	8.234943e-01	7.671100e+00	
530  15.9225	4.764447e+00	7.400000e-01	-4.380000e+00	1.450000e+00	-1.930000e+00	3.500000e-01	2.600000e-01	1.800000e-01	7.000000e-02	0.000000e+00	8.161928e-01	7.671100e+00	
320  14.9232	3.713068e+00	7.400000e-01	-4.380000e+00	1.450000e+00	-1.930000e+00	3.500000e-01	2.600000e-01	1.800000e-01	7.000000e-02	0.000000e+00	8.239235e-01	7.671100e+00	
2400  15.9266	3.064204e+00	7.400000e-01	-4.380000e+00	1.450000e+00	-1.930000e+00	3.500000e-01	2.600000e-01	1.800000e-01	7.000000e-02	0.000000e+00	8.263720e-01	7.671100e+00	
2  14.9229	5.163774e+00	7.400000e-01	-4.380000e+00	1.450000e+00	-1.930000e+00	3.500000e-01	2.600000e-01	1.800000e-01	7.000000e-02	0.000000e+00	8.223125e-01	7.671100e+00	
198  19.2852	5.163774e+00	7.556422e-01	-4.127670e+00	1.446572e+00	-1.345677e+00	3.610987e-01	2.918779e-01	1.586333e-01	8.435368e-02	1.464584e-01	8.223125e-01	7.671100e+00	
130  21.1525	3.228194e+00	7.556422e-01	-4.127670e+00	1.446572e+00	-1.345677e+00	3.610987e-01	2.918779e-01	1.586333e-01	8.435368e-02	1.464584e-01	8.249577e-01	7.671100e+00	
2  23.5181	4.819146e+00	7.556422e-01	-4.127670e+00	1.446572e+00	-1.345677e+00	3.610987e-01	2.918779e-01	1.586333e-01	8.435368e-02	1.464584e-01	8.213923e-01	7.671100e+00	
4  25.3035	4.819146e+00	1.161269e+00	-4.153444e+00	1.497338e+00	-2.605645e+00	3.768071e-01	2.799483e-01	1.884615e-01	8.367608e-02	5.939406e-01	8.213923e-01	7.671100e+00	
54  22.7336	4.819146e+00	1.159957e+00	-3.622867e+00	1.526650e+00	-3.476640e+00	4.080734e-01	3.165247e-01	2.337146e-01	7.190330e-02	8.232363e-01	8.213923e-01	7.671100e+00	
30  21.872	2.985700e+00	1.159957e+00	-3.622867e+00	1.526650e+00	-3.476640e+00	4.080734e-01	3.165247e-01	2.337146e-01	7.190330e-02	8.232363e-01	8.248920e-01	7.671100e+00	
150  20.2966	3.326021e+00	1.159957e+00	-3.622867e+00	1.526650e+00	-3.476640e+00	4.080734e-01	3.165247e-01	2.337146e-01	7.190330e-02	8.232363e-01	8.249011e-01	7.671100e+00	
14  21.0095	3.219253e+00	1.159957e+00	-3.622867e+00	1.526650e+00	-3.476640e+00	4.080734e-01	3.165247e-01	2.337146e-01	7.190330e-02	8.232363e-01	8.264482e-01	7.671100e+00	
56  21.1623	3.219253e+00	6.408442e-01	-3.589921e+00	1.516293e+00	-3.688072e+00	4.143007e-01	3.606854e-01	2.590133e-01	1.071255e-01	7.365212e-01	8.264482e-01	7.671100e+00	
30  21.2888	3.744480e+00	6.408442e-01	-3.589921e+00	1.516293e+00	-3.688072e+00	4.143007e-01	3.606854e-01	2.590133e-01	1.071255e-01	7.365212e-01	8.236199e-01	7.671100e+00	
60  21.2801	5.611040e+00	6.408442e-01	-3.589921e+00	1.516293e+00	-3.688072e+00	4.143007e-01	3.606854e-01	2.590133e-01	1.071255e-01	7.365212e-01	8.217674e-01	7.671100e+00	
50  21.2847	3.919046e+00	6.408442e-01	-3.589921e+00	1.516293e+00	-3.688072e+00	4.143007e-01	3.606854e-01	2.590133e-01	1.071255e-01	7.365212e-01	8.215130e-01	7.671100e+00	
18  21.5652	5.105571e+00	6.408442e-01	-3.589921e+00	1.516293e+00	-3.688072e+00	4.143007e-01	3.606854e-01	2.590133e-01	1.071255e-01	7.365212e-01	8.258330e-01	7.671100e+00	
32  21.5312	5.105571e+00	6.343666e-01	-4.278783e+00	1.573254e+00	-2.710374e+00	4.102114e-01	3.284055e-01	2.433319e-01	1.011055e-01	6.729826e-01	8.258330e-01	7.671100e+00	
10  21.2235	3.746220e+00	6.343666e-01	-4.278783e+00	1.573254e+00	-2.710374e+00	4.102114e-01	3.284055e-01	2.433319e-01	1.011055e-01	6.729826e-01	8.252541e-01	7.671100e+00	
10  20.4537	3.913187e+00	6.343666e-01	-4.278783e+00	1.573254e+00	-2.710374e+00	4.102114e-01	3.284055e-01	2.433319e-01	1.011055e-01	6.729826e-01	8.257964e-01	7.671100e+00	
23  20.1177	3.916003e+00	6.343666e-01	-4.278783e+00	1.573254e+00	-2.710374e+00	4.102114e-01	3.284055e-01	2.433319e-01	1.011055e-01	6.729826e-01	8.257422e-01	7.671100e+00	
137  19.6583	3.916003e+00	7.685997e-01	-1.870228e+00	1.383204e+00	-1.152161e+00	3.704038e-01	2.831789e-01	1.873207e-01	6.016961e-02	9.404951e-01	8.257422e-01	7.671100e+00	
40  19.6927	3.161977e+00	7.685997e-01	-1.870228e+00	1.383204e+00	-1.152161e+00	3.704038e-01	2.831789e-01	1.873207e-01	6.016961e-02	9.404951e-01	8.263942e-01	7.671100e+00	
40  19.818	5.349647e+00	7.685997e-01	-1.870228e+00	1.383204e+00	-1.152161e+00	3.704038e-01	2.831789e-01	1.873207e-01	6.016961e-02	9.404951e-01	8.268593e-01	7.671100e+00	
155  19.6707	4.548716e+00	7.685997e-01	-1.870228e+00	1.383204e+00	-1.152161e+00	3.704038e-01	2.831789e-01	1.873207e-01	6.016961e-02	9.404951e-01	8.278770e-01	7.671100e+00	
35  20.2225	4.548716e+00	8.238265e-01	-1.937707e+00	1.384007e+00	-8.531061e-01	3.816804e-01	3.078979e-01	2.165873e-01	6.801746e-02	7.424384e-01	8.278770e-01	7.671100e+00	
10  20.2699	3.401460e+00	8.238265e-01	-1.937707e+00	1.384007e+00	-8.531061e-01	3.816804e-01	3.078979e-01	2.165873e-01	6.801746e-02	7.424384e-01	8.249545e-01	7.671100e+00	
51  20.1187	3.166801e+00	8.238265e-01	-1.937707e+00	1.384007e+00	-8.531061e-01	3.816804e-01	3.078979e-01	2.165873e-01	6.801746e-02	7.424384e-01	8.258598e-01	7.671100e+00	
19  20.2387	3.166801e+00	6.591039e-01	-2.924623e+00	1.500669e+00	-1.754594e+00	3.750921e-01	3.236811e-01	2.327176e-01	3.864617e-02	7.029645e-01	8.258598e-01	7.671100e+00	
80  20.4306	5.560998e+00	6.591039e-01	-2.924623e+00	1.500669e+00	-1.754594e+00	3.750921e-01	3.236811e-01	2.327176e-01	3.864617e-02	7.029645e-01	8.204504e-01	7.671100e+00	
3  20.2668	3.207834e+00	6.591039e-01	-2.924623e+00	1.500669e+00	-1.754594e+00	3.750921e-01	3.236811e-01	2.327176e-01	3.864617e-02	7.029645e-01	8.229023e-01	7.671100e+00	
47  20.1501	3.207834e+00	6.069090e-01	-2.748209e+00	1.486487e+00	-1.476600e+00	3.824020e-01	3.173364e-01	2.273109e-01	5.347504e-02	6.642488e-01	8.229023e-01	7.671100e+00	
10  20.1223	3.254475e+00	6.069090e-01	-2.748209e+00	1.486487e+00	-1.476600e+00	3.824020e-01	3.173364e-01	2.273109e-01	5.347504e-02	6.642488e-01	8.235102e-01	7.671100e+00	
50  20.9756	4.309819e+00	6.069090e-01	-2.748209e+00	1.486487e+00	-1.476600e+00	3.824020e-01	3.173364e-01	2.273109e-01	5.347504e-02	6.642488e-01	8.237763e-01	7.671100e+00	
70  19.8438	5.584496e+00	6.069090e-01	-2.748209e+00	1.486487e+00	-1.476600e+00	3.824020e-01	3.173364e-01	2.273109e-01	5.347504e-02	6.642488e-01	8.226634e-01	7.671100e+00	
10  20.9751	3.033600e+00	6.069090e-01	-2.748209e+00	1.486487e+00	-1.476600e+00	3.824020e-01	3.173364e-01	2.273109e-01	5.347504e-02	6.642488e-01	8.252677e-01	7.671100e+00	
30  20.9769	3.039715e+00	6.069090e-01	-2.748209e+00	1.486487e+00	-1.476600e+00	3.824020e-01	3.173364e-01	2.273109e-01	5.347504e-02	6.642488e-01	8.292630e-01	7.671100e+00	
12  22.2298	2.935357e+00	6.069090e-01	-2.748209e+00	1.486487e+00	-1.476600e+00	3.824020e-01	3.173364e-01	2.273109e-01	5.347504e-02	6.642488e-01	8.256909e-01	7.671100e+00	
8  22.5183	2.935357e+00	7.645237e-01	-2.831749e+00	1.469274e+00	-3.823880e-01	3.988323e-01	3.162974e-01	1.903902e-01	5.002162e-02	2.919293e-01	8.256909e-01	7.671100e+00	
20  23.6459	5.296336e+00	7.645237e-01	-2.831749e+00	1.469274e+00	-3.823880e-01	3.988323e-01	3.162974e-01	1.903902e-01	5.002162e-02	2.919293e-01	8.229492e-01	7.671100e+00	
10  22.9972	5.058760e+00	7.645237e-01	-2.831749e+00	1.469274e+00	-3.823880e-01	3.988323e-01	3.162974e-01	1.903902e-01	5.002162e-02	2.919293e-01	8.219423e-01	7.671100e+00	
20  23.2528	2.750151e+00	7.645237e-01	-2.831749e+00	1.469274e+00	-3.823880e-01	3.988323e-01	3.162974e-01	1.903902e-01	5.002162e-02	2.919293e-01	8.240032e-01	7.671100e+00	
20  22.5543	5.249852e+00	7.645237e-01	-2.831749e+00	1.469274e+00	-3.823880e-01	3.988323e-01	3.162974e-01	1.903902e-01	5.002162e-02	2.919293e-01	8.202724e-01	7.671100e+00	
10  21.8608	4.699945e+00	7.645237e-01	-2.831749e+00	1.469274e+00	-3.823880e-01	3.988323e-01	3.162974e-01	1.903902e-01	5.002162e-02	2.919293e-01	8.217437e-01	7.671100e+00	
40  23.2626	4.361319e+00	7.645237e-01	-2.831749e+00	1.469274e+00	-3.823880e-01	3.988323e-01	3.162974e-01	1.903902e-01	5.002162e-02	2.919293e-01	8.261129e-01	7.671100e+00	
20  23.717	2.858421e+00	7.645237e-01	-2.831749e+00	1.469274e+00	-3.823880e-01	3.988323e-01	3.162974e-01	1.903902e-01	5.002162e-02	2.919293e-01	8.237436e-01	7.671100e+00	
40  23.6394	4.151491e+00	7.645237e-01	-2.831749e+00	1.469274e+00	-3.823880e-01	3.988323e-01	3.162974e-01	1.903902e-01	5.002162e-02	2.919293e-01	8.263359e-01	7.671100e+00	
41  24.4191	4.701469e+00	7.645237e-01	-2.831749e+00	1.469274e+00	-3.823880e-01	3.988323e-01	3.162974e-01	1.903902e-01	5.002162e-02	2.919293e-01	8.199130e-01	7.671100e+00	
5  24.8149	4.701469e+00	1.260852e+00	-1.302989e+00	1.629801e+00	-1.028677e+00	4.186503e-01	3.290185e-01	2.027712e-01	1.231003e-01	7.841090e-01	8.199130e-01	7.671100e+00	
8  24.6533	4.701469e+00	8.660002e-01	-1.190124e+00	1.582840e+00	-9.903038e-01	3.687311e-01	3.188180e-01	1.579892e-01	1.000254e-01	6.353361e-01	8.199130e-01	7.671100e+00	
27  25.0301	4.701469e+00	1.141337e+00	-1.136883e+00	1.515539e+00	-9.473450e-01	3.711281e-01	2.926954e-01	1.897133e-01	1.149739e-01	6.375720e-01	8.199130e-01	7.671100e+00	
81  22.9757	4.701469e+00	1.172559e+00	-1.203974e+00	1.571992e+00	-2.276659e+00	3.805577e-01	3.562992e-01	2.268235e-01	1.292358e-01	7.535155e-01	8.199130e-01	7.671100e+00	
15  22.7286	4.701469e+00	8.940852e-01	-1.754094e+00	1.511631e+00	-2.152263e+00	3.631880e-01	3.218829e-01	2.116934e-01	1.363782e-01	8.196242e-01	8.199130e-01	7.671100e+00	
10  24.3949	4.701469e+00	8.999201e-01	-2.504764e+00	1.466441e+00	-2.160895e+00	3.758758e-01	3.620438e-01	2.239399e-01	1.408670e-01	8.126711e-01	8.199130e-01	7.671100e+00	
