# inv_M_wdm_keV	 T0a	 T0s	 gamma_a	 gamma_s	 Fz1	 Fz2	 Fz3	 Fz4	 F_UV	 sigma8	 z_reio	
#Error_equiv	 7.410757e-03	 2.247099e-01	 -2.024878e+00	 1.561473e+00	 -9.464335e-01	 3.486029e-01	 3.359458e-01	 1.996007e-01	 1.024697e-01	 5.363860e-01	 8.375815e-01	 7.671100e+00	
 4.137639e-02	 3.767700e-01	 -3.688970e+00	 1.655683e+00	 -3.514026e+00	 3.553885e-01	 2.882613e-01	 1.595466e-01	 5.961369e-02	 3.760555e-02	 8.389076e-01	 7.671100e+00	
 3.232960e-02	 4.739437e-02	 -6.047302e-01	 1.512480e+00	 4.583118e-01	 3.774162e-01	 2.875788e-01	 1.676614e-01	 5.367907e-02	 6.085071e-01	 8.234429e-01	 7.671100e+00	
 4.839235e-02	 1.769804e-01	 -2.211552e+00	 1.572873e+00	 -4.088292e+00	 4.074595e-01	 3.416450e-01	 1.539451e-01	 4.286318e-02	 4.424773e-01	 8.287626e-01	 7.671100e+00	
 4.811158e-02	 1.186053e+00	 -3.403343e+00	 1.428417e+00	 4.294931e+00	 4.074198e-01	 3.566479e-01	 2.532165e-01	 1.508074e-01	 5.792338e-01	 8.269582e-01	 7.671100e+00	
 2.975411e-02	 7.495345e-01	 -3.643230e+00	 1.434252e+00	 3.552881e+00	 3.483207e-01	 2.495991e-01	 2.475317e-01	 1.026243e-01	 2.287141e-01	 8.226931e-01	 7.671100e+00	
 3.222555e-02	 4.704622e-01	 -4.676227e+00	 1.337200e+00	 -2.300575e+00	 3.705329e-01	 2.866407e-01	 1.690797e-01	 5.688920e-02	 1.574579e-01	 8.319890e-01	 7.671100e+00	
#Error_equiv	 6.032450e-03	 3.822151e-01	 -4.483199e+00	 1.633530e+00	 -3.302199e+00	 3.847013e-01	 3.115067e-01	 1.554375e-01	 9.159409e-02	 2.591967e-01	 9.674911e-01	 7.671100e+00	
#Error_equiv	 6.886188e-03	 3.822151e-01	 -4.483199e+00	 1.633530e+00	 -3.302199e+00	 3.847013e-01	 3.115067e-01	 1.554375e-01	 9.159409e-02	 2.591967e-01	 9.004464e-01	 7.671100e+00	
#Error_equiv	 7.533568e-03	 3.115376e-01	 -2.968683e+00	 1.299954e+00	 -3.230078e+00	 3.647853e-01	 3.018497e-01	 1.449334e-01	 6.896584e-02	 3.534205e-01	 8.831197e-01	 7.671100e+00	
#Error_equiv	 6.585521e-03	 5.163041e-01	 -4.705638e+00	 1.675143e+00	 -2.719786e+00	 3.839223e-01	 2.829036e-01	 1.621087e-01	 7.018882e-02	 9.713284e-02	 9.112766e-01	 7.671100e+00	
 6.087949e-02	 5.163041e-01	 -4.705638e+00	 1.675143e+00	 -2.719786e+00	 3.839223e-01	 2.829036e-01	 1.621087e-01	 7.018882e-02	 9.713284e-02	 8.208740e-01	 7.671100e+00	
#Error_cosmo	 2.538321e-03	 2.251788e-01	 -3.038083e+00	 1.421508e+00	 -4.405739e+00	 3.393253e-01	 3.313840e-01	 2.321357e-01	 8.414597e-02	 7.294411e-02	 2.291149e+00	 7.671100e+00	
#Error_equiv	 5.693277e-03	 1.070206e-01	 -4.202096e+00	 1.677568e+00	 -4.173999e+00	 3.308626e-01	 2.713130e-01	 2.203513e-01	 7.656087e-02	 2.556715e-01	 9.918993e-01	 7.671100e+00	
 7.088856e-02	 9.516705e-02	 -4.860191e+00	 1.526746e+00	 -3.887978e+00	 3.972507e-01	 3.049455e-01	 1.888005e-01	 4.955725e-02	 3.743340e-02	 8.227124e-01	 7.671100e+00	
 6.293226e-02	 5.801825e-01	 -3.951841e+00	 1.555515e+00	 -4.134934e+00	 3.983076e-01	 3.101621e-01	 2.736310e-01	 4.851671e-02	 8.705757e-01	 8.247265e-01	 7.671100e+00	
 4.723802e-02	 2.238767e-01	 4.136358e+00	 1.403578e+00	 -4.774695e+00	 3.978781e-01	 3.318122e-01	 3.033567e-01	 1.550436e-01	 9.378327e-01	 8.197080e-01	 7.671100e+00	
 1.274178e-02	 8.071838e-02	 -4.442058e+00	 1.482965e+00	 -3.524312e+00	 3.242663e-01	 2.907778e-01	 1.962178e-01	 8.075210e-02	 5.071632e-02	 8.081450e-01	 7.671100e+00	
 1.738066e-02	 2.238767e-01	 4.136358e+00	 1.403578e+00	 -4.774695e+00	 3.978781e-01	 3.318122e-01	 3.033567e-01	 1.550436e-01	 9.378327e-01	 8.150862e-01	 7.671100e+00	
#Error_cosmo	 2.393042e-03	 1.772599e-01	 -3.609805e+00	 1.204580e+00	 -2.929477e+00	 3.641479e-01	 3.495413e-01	 2.243774e-01	 9.604250e-02	 8.548910e-02	 2.306845e+00	 7.671100e+00	
#Error_equiv	 1.003054e-02	 1.088839e-02	 -1.398049e-01	 1.388955e+00	 -3.599786e+00	 3.794558e-01	 3.797713e-01	 2.511301e-01	 8.523446e-02	 9.166065e-01	 8.945212e-01	 7.671100e+00	
 8.490891e-02	 2.198245e-01	 -2.498606e+00	 1.601155e+00	 -4.172397e+00	 3.111926e-01	 3.259094e-01	 2.360201e-01	 1.045227e-01	 5.624569e-01	 8.278057e-01	 7.671100e+00	
 7.283956e-02	 3.596151e-01	 2.606572e+00	 1.420233e+00	 -4.909193e+00	 4.482662e-01	 3.673398e-01	 2.619308e-01	 1.726899e-01	 9.975291e-01	 8.284551e-01	 7.671100e+00	
 4.053413e-02	 1.667275e-01	 -1.016265e+00	 1.380076e+00	 -2.721174e+00	 4.065813e-01	 3.703939e-01	 2.471916e-01	 7.961189e-02	 6.834145e-01	 8.355814e-01	 7.671100e+00	
#Error_cosmo	 1.302271e-03	 1.667275e-01	 -1.016265e+00	 1.380076e+00	 -2.721174e+00	 4.065813e-01	 3.703939e-01	 2.471916e-01	 7.961189e-02	 6.834145e-01	 7.335622e+00	 7.671100e+00	
#Error_cosmo	 1.631820e-03	 1.791410e-01	 -1.139747e+00	 1.473451e+00	 -3.407201e+00	 3.718575e-01	 3.681064e-01	 2.580131e-01	 7.564032e-02	 6.117675e-01	 5.664684e+00	 7.671100e+00	
#Error_equiv	 7.473452e-03	 4.794945e-02	 9.772036e-01	 1.440406e+00	 -2.853277e+00	 3.937412e-01	 4.059885e-01	 2.443927e-01	 4.416775e-02	 4.299778e-01	 8.491679e-01	 7.671100e+00	
 1.895263e-02	 7.929654e-01	 3.752814e+00	 1.681798e+00	 -2.351598e+00	 3.520722e-01	 2.806938e-01	 1.727728e-01	 9.823108e-02	 8.966383e-01	 8.108313e-01	 7.671100e+00	
