19  42.5429	5.000000e-01	2.684884e-01	-3.649929e+00	1.413301e+00	-1.972029e+00	3.144334e-01	2.330677e-01	1.939193e-01	9.119917e-02	5.968093e-01	8.303554e-01	7.671100e+00	
2  33.968	5.000000e-01	4.048000e-01	-3.248660e+00	1.417735e+00	-2.618643e+00	3.422438e-01	2.575593e-01	1.844264e-01	4.886472e-02	3.381228e-01	8.303554e-01	7.671100e+00	
3  29.7192	5.000000e-01	3.103715e-01	-3.469440e+00	1.463754e+00	-2.693367e+00	3.616532e-01	2.718188e-01	1.621872e-01	1.209673e-01	4.706669e-01	8.303554e-01	7.671100e+00	
36  27.6533	5.000000e-01	4.775161e-01	-4.340011e+00	1.541743e+00	-3.262089e+00	3.627294e-01	2.633068e-01	1.526722e-01	7.839007e-02	1.146047e-01	8.303554e-01	7.671100e+00	
108  22.5216	3.427110e-02	4.775161e-01	-4.340011e+00	1.541743e+00	-3.262089e+00	3.627294e-01	2.633068e-01	1.526722e-01	7.839007e-02	1.146047e-01	8.236137e-01	7.671100e+00	
84  20.5472	3.427110e-02	4.929624e-01	-3.945343e+00	1.561221e+00	-3.022468e+00	3.862985e-01	3.025767e-01	1.813440e-01	3.852160e-02	2.012317e-01	8.236137e-01	7.671100e+00	
363  17.0949	3.427110e-02	5.428253e-01	-3.918839e+00	1.552519e+00	-2.513259e+00	3.598485e-01	2.812248e-01	2.069964e-01	3.242019e-02	1.041101e-01	8.236137e-01	7.671100e+00	
72  19.2594	3.427110e-02	8.841058e-01	-1.988836e+00	1.395216e+00	-2.871570e+00	3.532572e-01	2.633309e-01	2.098858e-01	8.735315e-02	2.214542e-01	8.236137e-01	7.671100e+00	
2  21.0036	3.427110e-02	6.471000e-01	-2.122148e+00	1.382026e+00	-1.835853e+00	3.154941e-01	3.085769e-01	2.099901e-01	1.135176e-01	3.253037e-01	8.236137e-01	7.671100e+00	
145  20.3375	3.427110e-02	8.179827e-01	-2.245584e+00	1.371489e+00	-2.197799e+00	3.365080e-01	2.699008e-01	2.141575e-01	1.349983e-01	2.163697e-01	8.236137e-01	7.671100e+00	
41  18.6987	3.427110e-02	8.860446e-01	-3.250738e+00	1.317199e+00	-1.847946e+00	3.351535e-01	3.191427e-01	2.199513e-01	7.604027e-02	3.040822e-01	8.236137e-01	7.671100e+00	
80  20.6838	3.427110e-02	1.213066e+00	-2.756177e+00	1.351417e+00	-6.224910e-01	3.922124e-01	3.592890e-01	2.507839e-01	9.253275e-02	4.825600e-01	8.236137e-01	7.671100e+00	
2  21.4161	3.427110e-02	1.236224e+00	-4.282113e+00	1.306010e+00	-5.256406e-01	4.333186e-01	3.689187e-01	2.656056e-01	1.114963e-01	6.677246e-01	8.236137e-01	7.671100e+00	
42  21.0861	3.427110e-02	1.515523e+00	-4.537091e+00	1.209496e+00	-6.910199e-01	4.632629e-01	4.159641e-01	2.876345e-01	7.819955e-02	7.543985e-01	8.236137e-01	7.671100e+00	
143  22.2893	3.427110e-02	1.076596e+00	-4.986114e+00	1.105369e+00	-1.822363e-01	4.644988e-01	3.949606e-01	2.910851e-01	1.039113e-01	5.302758e-01	8.236137e-01	7.671100e+00	
20  22.9134	3.427110e-02	1.438801e+00	-4.113277e+00	1.094444e+00	3.589339e-01	4.739685e-01	3.885326e-01	2.671961e-01	9.388092e-02	4.050322e-01	8.236137e-01	7.671100e+00	
51  25.03	3.427110e-02	1.639686e+00	-4.423294e+00	1.116103e+00	1.708729e+00	4.547084e-01	3.897413e-01	2.030877e-01	6.065929e-02	7.999262e-01	8.236137e-01	7.671100e+00	
25  24.3613	3.427110e-02	1.765411e+00	-4.037547e+00	1.136263e+00	1.166062e+00	4.779629e-01	3.491434e-01	2.598087e-01	5.066534e-02	4.797281e-01	8.236137e-01	7.671100e+00	
69  24.3573	3.427110e-02	1.373986e+00	-3.106731e+00	1.067557e+00	8.384915e-01	4.901812e-01	3.624434e-01	2.349008e-01	5.242117e-02	4.687158e-01	8.236137e-01	7.671100e+00	
58  24.6833	3.427110e-02	1.474973e+00	-3.355455e+00	1.057366e+00	4.162960e-01	4.741230e-01	3.377223e-01	3.023069e-01	8.074922e-02	3.547112e-01	8.236137e-01	7.671100e+00	
17  22.8748	3.427110e-02	1.112677e+00	-4.168265e+00	1.161664e+00	1.639051e+00	4.498742e-01	3.850101e-01	2.690371e-01	3.813178e-02	8.662868e-01	8.236137e-01	7.671100e+00	
1  23.3241	3.427110e-02	1.651956e+00	-4.685126e+00	1.086417e+00	1.721200e+00	3.995113e-01	4.189355e-01	2.636514e-01	3.597631e-02	5.901889e-01	8.236137e-01	7.671100e+00	
29  23.1583	3.427110e-02	1.140456e+00	-3.462830e+00	1.189372e+00	2.758869e+00	3.761066e-01	4.201609e-01	2.153534e-01	8.021933e-02	5.465196e-01	8.236137e-01	7.671100e+00	
5  22.6439	3.427110e-02	1.416556e+00	-3.237906e+00	1.261806e+00	2.434561e+00	3.815233e-01	4.004215e-01	2.364293e-01	5.800995e-02	7.021666e-01	8.236137e-01	7.671100e+00	
18  22.5676	3.427110e-02	1.187734e+00	-2.538695e+00	1.251420e+00	3.661489e+00	3.934396e-01	3.550881e-01	2.767651e-01	1.032135e-01	6.572614e-01	8.236137e-01	7.671100e+00	
99  23.2537	3.427110e-02	1.294122e+00	-1.334644e+00	1.223163e+00	3.437074e+00	3.955434e-01	3.202901e-01	2.903589e-01	5.298246e-02	4.937628e-01	8.236137e-01	7.671100e+00	
60  23.3392	3.427110e-02	1.503719e+00	-3.087675e-01	1.182714e+00	3.496694e+00	4.037470e-01	3.711312e-01	2.758890e-01	4.620094e-02	3.819245e-01	8.236137e-01	7.671100e+00	
33  23.942	3.427110e-02	1.376184e+00	1.301923e+00	1.190331e+00	3.918605e+00	3.979742e-01	3.536632e-01	2.972857e-01	2.809995e-02	5.011863e-01	8.236137e-01	7.671100e+00	
16  23.9443	3.427110e-02	1.158864e+00	1.714644e+00	1.321080e+00	4.415928e+00	4.124155e-01	3.474868e-01	2.966200e-01	1.133069e-01	6.505731e-01	8.236137e-01	7.671100e+00	
61  25.0333	3.427110e-02	9.780495e-01	2.155899e+00	1.476101e+00	4.403357e+00	4.621057e-01	4.237504e-01	3.016887e-01	1.609470e-01	8.513765e-01	8.236137e-01	7.671100e+00	
8  24.4006	3.427110e-02	1.045955e+00	1.038460e+00	1.395360e+00	4.156225e+00	4.603428e-01	4.065297e-01	2.762854e-01	1.534469e-01	6.597202e-01	8.236137e-01	7.671100e+00	
46  24.9261	3.427110e-02	1.346850e+00	6.441470e-02	1.325359e+00	2.792880e+00	4.620305e-01	4.287076e-01	2.468937e-01	1.666185e-01	8.938168e-01	8.236137e-01	7.671100e+00	
7  25.7298	3.427110e-02	1.719844e+00	4.757188e-02	1.365931e+00	2.189472e+00	5.077250e-01	4.196023e-01	2.755087e-01	1.352251e-01	8.941235e-01	8.236137e-01	7.671100e+00	
36  29.4273	3.427110e-02	1.994835e+00	1.741214e-01	1.409305e+00	1.385425e+00	5.298676e-01	3.790800e-01	2.607634e-01	8.031156e-02	7.981554e-01	8.236137e-01	7.671100e+00	
