2  224.345	3.300000e+00	-5.000000e+00	1.555874e-01	-3.484761e+00	1.591290e+00	-1.619161e+00	2.894322e-01	2.628810e-01	1.611856e-01	8.116946e-02	1.722076e-02	8.279444e-01	7.671100e+00	
1  35.6046	3.300000e+00	-5.000000e+00	4.183367e-01	-3.236200e+00	1.587769e+00	-5.855478e-01	3.412958e-01	2.647988e-01	1.739933e-01	7.854664e-02	6.124183e-01	8.279444e-01	7.671100e+00	
21  23.6085	3.300000e+00	-5.000000e+00	8.574616e-01	-2.975660e+00	1.522725e+00	1.664332e-02	3.705070e-01	3.128686e-01	1.985243e-01	6.314184e-02	2.172875e-01	8.279444e-01	7.671100e+00	
11  24.7085	3.300000e+00	-5.000000e+00	1.613785e-01	-3.964348e+00	1.539969e+00	-1.130728e+00	3.970675e-01	3.329266e-01	2.342269e-01	9.496992e-02	8.160866e-01	8.279444e-01	7.671100e+00	
119  22.9905	3.300000e+00	-5.000000e+00	5.796356e-01	-4.146961e+00	1.567836e+00	-1.555128e+00	4.051261e-01	3.226855e-01	2.155967e-01	5.565959e-02	7.126555e-01	8.279444e-01	7.671100e+00	
33  23.2972	2.924350e+00	-5.843257e+00	5.796356e-01	-4.146961e+00	1.567836e+00	-1.555128e+00	4.051261e-01	3.226855e-01	2.155967e-01	5.565959e-02	7.126555e-01	8.280350e-01	7.671100e+00	
92  22.9164	3.528746e+00	-4.880471e+00	5.796356e-01	-4.146961e+00	1.567836e+00	-1.555128e+00	4.051261e-01	3.226855e-01	2.155967e-01	5.565959e-02	7.126555e-01	8.248640e-01	7.671100e+00	
118  22.18	3.528746e+00	-4.880471e+00	5.625884e-01	-4.006734e+00	1.615885e+00	-2.036836e+00	3.889524e-01	3.430320e-01	2.194435e-01	3.663924e-02	5.628039e-01	8.248640e-01	7.671100e+00	
79  21.8261	2.910266e+00	-5.281615e+00	5.625884e-01	-4.006734e+00	1.615885e+00	-2.036836e+00	3.889524e-01	3.430320e-01	2.194435e-01	3.663924e-02	5.628039e-01	8.241063e-01	7.671100e+00	
5  23.4351	2.910266e+00	-5.281615e+00	6.495964e-01	-4.729647e+00	1.592440e+00	-1.091872e+00	3.784111e-01	3.309921e-01	1.599586e-01	7.546234e-02	6.455001e-01	8.241063e-01	7.671100e+00	
16  25.8789	2.910266e+00	-5.281615e+00	9.982306e-01	-3.568855e+00	1.554830e+00	-8.486498e-01	4.060591e-01	3.265544e-01	1.558897e-01	4.867543e-02	5.740257e-01	8.241063e-01	7.671100e+00	
42  25.9081	2.910266e+00	-5.281615e+00	1.279717e+00	-2.866378e+00	1.561045e+00	-1.875406e+00	4.392207e-01	3.038028e-01	1.872253e-01	5.302018e-02	9.144662e-01	8.241063e-01	7.671100e+00	
37  23.8283	3.335222e+00	-3.325094e+00	1.279717e+00	-2.866378e+00	1.561045e+00	-1.875406e+00	4.392207e-01	3.038028e-01	1.872253e-01	5.302018e-02	9.144662e-01	8.230422e-01	7.671100e+00	
17  22.6565	3.335222e+00	-3.325094e+00	8.533301e-01	-3.192634e+00	1.583952e+00	-2.168669e+00	4.082345e-01	3.379561e-01	2.268303e-01	9.160774e-02	3.678402e-01	8.230422e-01	7.671100e+00	
110  21.1973	3.335222e+00	-3.325094e+00	5.630195e-01	-2.695945e+00	1.553300e+00	-2.053353e+00	4.040841e-01	3.053346e-01	2.130699e-01	6.689553e-02	9.015269e-01	8.230422e-01	7.671100e+00	
44  24.4679	3.335222e+00	-3.325094e+00	4.756525e-01	-3.497095e+00	1.549497e+00	-2.545058e+00	3.949129e-01	3.519784e-01	1.669573e-01	4.144734e-02	9.222801e-01	8.230422e-01	7.671100e+00	
