16  25.328	3.000000e+00	-5.000000e+00	5.886415e-01	-3.782663e+00	1.455886e+00	-1.154680e+00	3.544167e-01	3.044612e-01	1.942174e-01	3.582030e-02	2.053787e-01	8.233826e-01	7.671100e+00	
5  23.6032	3.000000e+00	-5.000000e+00	7.048788e-01	-4.348586e+00	1.318074e+00	-1.066154e+00	3.838747e-01	2.738289e-01	2.064878e-01	6.135510e-02	2.174839e-01	8.233826e-01	7.671100e+00	
51  23.901	3.000000e+00	-5.000000e+00	5.869988e-01	-4.867357e+00	1.382786e+00	1.088529e+00	3.780205e-01	2.992196e-01	1.638445e-01	2.794877e-02	2.747082e-01	8.233826e-01	7.671100e+00	
39  19.3734	3.000000e+00	-5.000000e+00	8.140708e-01	-4.633962e+00	1.340298e+00	-9.615999e-01	3.836295e-01	2.891542e-01	1.880153e-01	4.640022e-02	9.509420e-02	8.233826e-01	7.671100e+00	
77  19.0446	2.772722e+00	-4.265306e+00	7.614814e-01	-4.884007e+00	1.341039e+00	-1.033893e+00	3.835387e-01	2.913026e-01	1.823278e-01	4.407205e-02	9.598583e-02	8.257986e-01	7.671100e+00	
32  18.7795	3.015026e+00	-4.286299e+00	8.230063e-01	-4.747169e+00	1.336795e+00	-7.959980e-01	3.828479e-01	2.859587e-01	1.863460e-01	4.686698e-02	1.045461e-01	8.317243e-01	7.671100e+00	
23  19.9754	2.962182e+00	-5.566011e+00	8.003915e-01	-4.558427e+00	1.343539e+00	-1.118836e+00	3.843255e-01	2.922686e-01	1.889156e-01	4.573037e-02	8.665516e-02	8.309053e-01	7.671100e+00	
11  20.0967	2.843615e+00	-5.049737e+00	7.739089e-01	-4.711507e+00	1.343323e+00	-1.128491e+00	3.841407e-01	2.928567e-01	1.855917e-01	4.457038e-02	8.877969e-02	8.303690e-01	7.671100e+00	
66  19.5443	2.980424e+00	-5.157451e+00	8.079605e-01	-4.617930e+00	1.341361e+00	-1.014396e+00	3.838497e-01	2.902234e-01	1.881177e-01	4.610911e-02	9.241693e-02	8.248817e-01	7.671100e+00	
22  19.8891	2.976626e+00	-5.465022e+00	8.047912e-01	-4.567671e+00	1.342823e+00	-1.083085e+00	3.841787e-01	2.915405e-01	1.888808e-01	4.593894e-02	8.844109e-02	8.227843e-01	7.671100e+00	
32  18.7429	2.909670e+00	-3.938387e+00	7.986808e-01	-4.864328e+00	1.337106e+00	-8.279612e-01	3.827983e-01	2.869252e-01	1.836898e-01	4.579075e-02	1.050510e-01	8.256655e-01	7.671100e+00	
33  19.3055	2.998144e+00	-4.626960e+00	8.162697e-01	-4.698474e+00	1.338641e+00	-8.847534e-01	3.832495e-01	2.877015e-01	1.869840e-01	4.653184e-02	9.968102e-02	8.258036e-01	7.671100e+00	
