3  508.396	2.245885e+00	1.216460e-01	1.041522e+00	3.048313e+00	9.673523e-01	5.591445e-02	1.000610e+00	7.860977e+00	6.752819e-01	2.478775e-01	6.677422e+01	2.107975e+00	8.173746e-01	
2  509.793	2.237168e+00	1.205770e-01	1.041818e+00	3.061139e+00	9.734579e-01	6.399978e-02	1.000938e+00	8.665359e+00	6.816319e-01	2.478404e-01	6.716707e+01	2.135187e+00	8.216265e-01	
1  508.23	2.211618e+00	1.226277e-01	1.041768e+00	3.051367e+00	9.650454e-01	5.802769e-02	9.996206e-01	8.171921e+00	6.682849e-01	2.477310e-01	6.621187e+01	2.114422e+00	8.226364e-01	
3  506.663	2.211618e+00	1.226277e-01	1.041768e+00	3.051367e+00	9.650454e-01	5.802769e-02	9.986992e-01	8.171921e+00	6.682849e-01	2.477310e-01	6.621187e+01	2.114422e+00	8.226364e-01	
1  506.492	2.211618e+00	1.226277e-01	1.041768e+00	3.051367e+00	9.650454e-01	5.802769e-02	9.980653e-01	8.171921e+00	6.682849e-01	2.477310e-01	6.621187e+01	2.114422e+00	8.226364e-01	
3  506.813	2.211618e+00	1.226277e-01	1.041768e+00	3.051367e+00	9.650454e-01	5.802769e-02	9.988528e-01	8.171921e+00	6.682849e-01	2.477310e-01	6.621187e+01	2.114422e+00	8.226364e-01	
7  506.495	2.211618e+00	1.226277e-01	1.041768e+00	3.051367e+00	9.650454e-01	5.802769e-02	9.984237e-01	8.171921e+00	6.682849e-01	2.477310e-01	6.621187e+01	2.114422e+00	8.226364e-01	
2  505.89	2.205569e+00	1.218950e-01	1.041677e+00	3.049450e+00	9.660366e-01	5.685682e-02	9.996450e-01	8.054703e+00	6.717634e-01	2.477050e-01	6.637999e+01	2.110373e+00	8.199657e-01	
2  505.866	2.205569e+00	1.218950e-01	1.041677e+00	3.049450e+00	9.660366e-01	5.685682e-02	9.994332e-01	8.054703e+00	6.717634e-01	2.477050e-01	6.637999e+01	2.110373e+00	8.199657e-01	
1  505.875	2.205569e+00	1.218950e-01	1.041677e+00	3.049450e+00	9.660366e-01	5.685682e-02	9.995648e-01	8.054703e+00	6.717634e-01	2.477050e-01	6.637999e+01	2.110373e+00	8.199657e-01	
1  507.723	2.205569e+00	1.218950e-01	1.041677e+00	3.049450e+00	9.660366e-01	5.685682e-02	9.980418e-01	8.054703e+00	6.717634e-01	2.477050e-01	6.637999e+01	2.110373e+00	8.199657e-01	
1  506.834	2.205569e+00	1.218950e-01	1.041677e+00	3.049450e+00	9.660366e-01	5.685682e-02	9.984334e-01	8.054703e+00	6.717634e-01	2.477050e-01	6.637999e+01	2.110373e+00	8.199657e-01	
