3  31.7688	4.120306e-01	-4.812960e+00	9.858748e-01	-4.375906e+00	1.421729e+00	-1.682501e+00	3.666299e-01	2.710803e-01	1.939790e-01	7.696497e-02	7.152386e-02	8.272565e-01	7.671100e+00	
1  23.8131	4.120306e-01	-4.812960e+00	8.535187e-01	-4.946600e+00	1.506641e+00	-3.494842e+00	3.858031e-01	2.665401e-01	1.947560e-01	9.162748e-02	7.161612e-02	8.272565e-01	7.671100e+00	
4  26.7155	4.120306e-01	-4.812960e+00	9.356547e-01	-4.386974e+00	1.543411e+00	-3.041668e+00	3.988455e-01	2.707411e-01	1.808942e-01	9.812215e-02	1.157277e-01	8.272565e-01	7.671100e+00	
7  25.3872	4.120306e-01	-4.812960e+00	7.146397e-01	-4.096985e+00	1.495120e+00	-3.495052e+00	3.828485e-01	2.877981e-01	2.057256e-01	1.107608e-01	1.693946e-01	8.272565e-01	7.671100e+00	
3  24.2893	4.120306e-01	-4.812960e+00	6.592364e-01	-4.242776e+00	1.530894e+00	-3.883080e+00	3.768418e-01	2.695720e-01	2.215060e-01	1.032320e-01	3.934687e-01	8.272565e-01	7.671100e+00	
1  26.3353	4.120306e-01	-4.812960e+00	7.623822e-01	-3.437250e+00	1.482355e+00	-2.136383e+00	3.662863e-01	2.739532e-01	2.155876e-01	7.402843e-02	3.868260e-01	8.272565e-01	7.671100e+00	
1  26.449	4.120306e-01	-4.812960e+00	6.168676e-01	-3.218414e+00	1.485280e+00	-2.402744e+00	3.645867e-01	2.778882e-01	2.239541e-01	5.871593e-02	3.379400e-01	8.272565e-01	7.671100e+00	
2  25.8347	4.120306e-01	-4.812960e+00	6.990864e-01	-3.554707e+00	1.487289e+00	-3.170707e+00	3.901567e-01	2.950037e-01	2.458813e-01	7.163608e-02	3.527122e-01	8.272565e-01	7.671100e+00	
1  25.3202	4.477641e-01	-4.564416e+00	5.896946e-01	-3.598592e+00	1.505830e+00	-3.282106e+00	3.838695e-01	2.915141e-01	2.395984e-01	6.980825e-02	3.309918e-01	8.269831e-01	7.671100e+00	
1  22.6209	3.741596e-01	-3.177808e+00	7.593458e-01	-3.755211e+00	1.508925e+00	-3.116203e+00	3.995575e-01	3.046180e-01	2.490027e-01	7.943160e-02	4.186311e-01	8.260205e-01	7.671100e+00	
2  23.7081	3.741596e-01	-3.177808e+00	7.620968e-01	-3.785076e+00	1.503203e+00	-3.393872e+00	3.976565e-01	3.275872e-01	2.420110e-01	7.290670e-02	3.917013e-01	8.260205e-01	7.671100e+00	
3  21.5177	3.741596e-01	-3.177808e+00	6.373089e-01	-3.900204e+00	1.500546e+00	-3.529916e+00	3.975451e-01	3.188017e-01	2.445887e-01	7.174116e-02	4.078875e-01	8.260205e-01	7.671100e+00	
2  21.7521	3.741596e-01	-3.177808e+00	7.240157e-01	-3.860947e+00	1.539609e+00	-3.079760e+00	4.139520e-01	3.101311e-01	2.254878e-01	8.046478e-02	3.545165e-01	8.260205e-01	7.671100e+00	
8  21.3003	3.741596e-01	-3.177808e+00	6.381177e-01	-4.430107e+00	1.576053e+00	-4.077049e+00	4.373785e-01	3.108327e-01	2.112718e-01	8.759817e-02	3.795398e-01	8.260205e-01	7.671100e+00	
16  20.0538	3.741596e-01	-3.177808e+00	6.362189e-01	-4.880050e+00	1.637054e+00	-4.608412e+00	4.475804e-01	3.038862e-01	2.162884e-01	1.004984e-01	4.482914e-01	8.260205e-01	7.671100e+00	
21  20.1487	3.609859e-01	-3.009799e+00	6.689341e-01	-4.897651e+00	1.635865e+00	-4.576035e+00	4.502726e-01	3.059817e-01	2.181209e-01	1.019734e-01	4.621658e-01	8.259681e-01	7.671100e+00	
8  21.759	3.609859e-01	-3.009799e+00	6.265394e-01	-4.789486e+00	1.618361e+00	-4.440058e+00	4.458130e-01	3.213241e-01	2.014066e-01	1.055590e-01	5.120360e-01	8.259681e-01	7.671100e+00	
1  21.3349	3.609859e-01	-3.009799e+00	5.186053e-01	-4.430582e+00	1.603092e+00	-3.968590e+00	4.246872e-01	3.001580e-01	2.055248e-01	9.993689e-02	5.578077e-01	8.259681e-01	7.671100e+00	
3  22.3772	3.609859e-01	-3.009799e+00	6.470442e-01	-4.216459e+00	1.500933e+00	-2.844342e+00	4.225178e-01	3.189405e-01	2.170744e-01	7.927252e-02	5.873337e-01	8.259681e-01	7.671100e+00	
2  21.9373	4.520669e-01	-3.464962e+00	4.001411e-01	-4.186674e+00	1.524518e+00	-3.091841e+00	4.049226e-01	3.066534e-01	2.030882e-01	7.125426e-02	5.073711e-01	8.271080e-01	7.671100e+00	
3  21.6217	4.520669e-01	-3.464962e+00	3.899631e-01	-3.812520e+00	1.470663e+00	-2.168998e+00	3.922216e-01	3.135523e-01	1.894986e-01	6.989390e-02	4.733046e-01	8.271080e-01	7.671100e+00	
4  22.4232	4.520669e-01	-3.464962e+00	3.561484e-01	-3.886940e+00	1.490699e+00	-3.012225e+00	3.963953e-01	3.272858e-01	1.859815e-01	7.359708e-02	4.465719e-01	8.271080e-01	7.671100e+00	
2  24.2941	4.520669e-01	-3.464962e+00	3.195999e-01	-4.809734e+00	1.575032e+00	-2.552456e+00	4.109732e-01	3.210405e-01	1.688222e-01	6.155224e-02	3.980395e-01	8.271080e-01	7.671100e+00	
1  22.139	4.185728e-01	-4.758322e+00	4.532329e-01	-4.630636e+00	1.534595e+00	-2.412539e+00	4.153374e-01	3.210074e-01	1.766871e-01	5.999350e-02	3.944387e-01	8.271427e-01	7.671100e+00	
4  22.6474	4.277802e-01	-6.273605e+00	4.713603e-01	-4.436464e+00	1.505030e+00	-2.388371e+00	4.114401e-01	3.151872e-01	1.780108e-01	5.464924e-02	3.531563e-01	8.266761e-01	7.671100e+00	
2  22.0168	4.277802e-01	-6.273605e+00	5.381897e-01	-4.355762e+00	1.478238e+00	-2.938573e+00	4.107279e-01	3.278216e-01	1.842669e-01	6.175176e-02	3.849873e-01	8.266761e-01	7.671100e+00	
2  22.9048	4.277802e-01	-6.273605e+00	3.856796e-01	-3.930639e+00	1.446482e+00	-2.565817e+00	3.956092e-01	3.236977e-01	2.029354e-01	8.258120e-02	4.323196e-01	8.266761e-01	7.671100e+00	
4  22.8431	4.277802e-01	-6.273605e+00	5.271669e-01	-4.192070e+00	1.486218e+00	-2.876084e+00	4.105563e-01	3.258597e-01	2.027266e-01	9.835983e-02	3.842322e-01	8.266761e-01	7.671100e+00	
6  22.4851	4.277802e-01	-6.273605e+00	5.061862e-01	-4.142549e+00	1.544837e+00	-4.157541e+00	4.218327e-01	3.295885e-01	2.052831e-01	9.466277e-02	4.383949e-01	8.266761e-01	7.671100e+00	
4  21.9076	4.277802e-01	-6.273605e+00	5.973353e-01	-4.394460e+00	1.514231e+00	-4.532558e+00	4.086810e-01	3.223700e-01	2.119764e-01	9.306658e-02	3.591323e-01	8.266761e-01	7.671100e+00	
7  22.4014	4.095770e-01	-5.443858e+00	6.250157e-01	-4.496532e+00	1.525583e+00	-4.507826e+00	4.132628e-01	3.271277e-01	2.133951e-01	9.694872e-02	3.918065e-01	8.269839e-01	7.671100e+00	
