21  46.7598	3.281360e+00	-6.175861e+00	7.400000e-01	-4.380000e+00	1.450000e+00	-1.930000e+00	3.500000e-01	2.600000e-01	1.800000e-01	7.000000e-02	0.000000e+00	8.253588e-01	7.671100e+00	
4  34.7844	3.281360e+00	-6.175861e+00	1.531962e+00	-2.194059e+00	1.373744e+00	-2.069325e+00	3.386928e-01	2.686239e-01	1.969335e-01	7.942871e-02	9.641572e-01	8.253588e-01	7.671100e+00	
44  28.6031	3.281360e+00	-6.175861e+00	1.391570e+00	-1.556343e+00	1.373279e+00	-2.076623e+00	3.520398e-01	2.855463e-01	1.905052e-01	1.253487e-01	9.661481e-01	8.253588e-01	7.671100e+00	
31  27.8363	3.281360e+00	-6.175861e+00	9.147552e-01	-1.604971e+00	1.349645e+00	-3.205311e+00	4.028643e-01	2.872837e-01	2.233479e-01	1.820034e-01	8.754040e-01	8.253588e-01	7.671100e+00	
2  27.5443	3.511842e+00	-3.114171e+00	9.147552e-01	-1.604971e+00	1.349645e+00	-3.205311e+00	4.028643e-01	2.872837e-01	2.233479e-01	1.820034e-01	8.754040e-01	8.262253e-01	7.671100e+00	
2  23.8055	3.511842e+00	-3.114171e+00	7.713468e-01	-2.213711e+00	1.508110e+00	-2.614001e+00	3.923184e-01	3.113417e-01	1.961616e-01	1.736443e-01	7.378379e-01	8.262253e-01	7.671100e+00	
267  22.6391	3.511842e+00	-3.114171e+00	5.898124e-01	-2.766132e+00	1.455903e+00	-1.120157e+00	3.718409e-01	3.009861e-01	1.649068e-01	1.248491e-01	8.395210e-01	8.262253e-01	7.671100e+00	
51  27.1289	3.511842e+00	-3.114171e+00	6.825806e-01	-2.520874e+00	1.485782e+00	-1.166178e+00	3.455075e-01	3.297973e-01	2.206923e-01	1.151469e-01	8.654859e-01	8.262253e-01	7.671100e+00	
6  25.8544	3.511842e+00	-3.114171e+00	6.872268e-01	-3.019511e+00	1.538391e+00	-5.203253e-02	3.708548e-01	3.914630e-01	2.225896e-01	7.173594e-02	3.424623e-01	8.262253e-01	7.671100e+00	
47  23.4781	3.511842e+00	-3.114171e+00	4.374419e-01	-2.754919e+00	1.516420e+00	6.653327e-01	3.740237e-01	3.471230e-01	2.041245e-01	7.833733e-02	6.157429e-01	8.262253e-01	7.671100e+00	
75  23.0997	3.511842e+00	-3.114171e+00	6.527367e-01	-3.659490e+00	1.537237e+00	1.332334e+00	3.814623e-01	2.660728e-01	1.961545e-01	4.298180e-02	9.037945e-01	8.262253e-01	7.671100e+00	
9  23.6352	3.217209e+00	-5.564410e+00	6.527367e-01	-3.659490e+00	1.537237e+00	1.332334e+00	3.814623e-01	2.660728e-01	1.961545e-01	4.298180e-02	9.037945e-01	8.238012e-01	7.671100e+00	
101  21.1613	3.217209e+00	-5.564410e+00	7.575692e-01	-4.169390e+00	1.520699e+00	2.522626e+00	3.675876e-01	3.096505e-01	2.110325e-01	9.941772e-02	7.494644e-01	8.238012e-01	7.671100e+00	
22  21.1361	3.428023e+00	-5.098619e+00	7.575692e-01	-4.169390e+00	1.520699e+00	2.522626e+00	3.675876e-01	3.096505e-01	2.110325e-01	9.941772e-02	7.494644e-01	8.249712e-01	7.671100e+00	
142  20.8537	3.608219e+00	-4.604159e+00	7.575692e-01	-4.169390e+00	1.520699e+00	2.522626e+00	3.675876e-01	3.096505e-01	2.110325e-01	9.941772e-02	7.494644e-01	8.257454e-01	7.671100e+00	
2  21.0415	3.608219e+00	-4.604159e+00	9.061172e-01	-3.748382e+00	1.476997e+00	1.600175e+00	3.862120e-01	3.184507e-01	1.969260e-01	8.263556e-02	3.323975e-01	8.257454e-01	7.671100e+00	
61  20.9659	3.619281e+00	-5.494631e+00	9.061172e-01	-3.748382e+00	1.476997e+00	1.600175e+00	3.862120e-01	3.184507e-01	1.969260e-01	8.263556e-02	3.323975e-01	8.223884e-01	7.671100e+00	
