5  111.435	5.000000e-01	-5.000000e+00	1.195190e+00	-4.945817e+00	1.416079e+00	-1.093818e+00	3.566900e-01	2.140176e-01	2.591871e-01	3.894359e-02	3.679099e-01	8.307186e-01	7.671100e+00	
1  101.216	5.000000e-01	-5.000000e+00	1.246871e+00	-4.703881e+00	1.484734e+00	-1.190448e+00	3.960625e-01	1.826784e-01	2.653078e-01	8.167388e-02	7.314337e-01	8.307186e-01	7.671100e+00	
35  90.6909	5.000000e-01	-5.000000e+00	1.243269e+00	-3.779671e+00	1.616362e+00	-2.324870e+00	3.942321e-01	2.727679e-01	2.427773e-01	1.214266e-01	8.204091e-01	8.307186e-01	7.671100e+00	
5  78.031	5.000000e-01	-5.000000e+00	9.968590e-01	-4.150822e+00	1.643205e+00	-2.327021e+00	3.676202e-01	2.773294e-01	2.526227e-01	6.894742e-02	2.061151e-01	8.307186e-01	7.671100e+00	
10  50.3436	5.000000e-01	-5.000000e+00	5.274822e-01	-4.681616e+00	1.657047e+00	-1.682723e+00	3.945061e-01	2.930080e-01	2.611615e-01	7.997165e-02	3.265368e-01	8.307186e-01	7.671100e+00	
2  23.2017	7.419831e-02	-5.008677e+00	5.274822e-01	-4.681616e+00	1.657047e+00	-1.682723e+00	3.945061e-01	2.930080e-01	2.611615e-01	7.997165e-02	3.265368e-01	8.309389e-01	7.671100e+00	
238  23.0111	7.419831e-02	-5.008677e+00	1.018733e+00	-3.522823e+00	1.621921e+00	-2.075037e+00	3.511611e-01	2.803518e-01	2.917296e-01	1.112387e-01	3.660920e-01	8.309389e-01	7.671100e+00	
14  23.4908	7.419831e-02	-5.008677e+00	4.902654e-01	-4.614944e+00	1.568943e+00	-2.008112e+00	3.658177e-01	2.738269e-01	3.023306e-01	6.515583e-02	2.970820e-01	8.309389e-01	7.671100e+00	
39  24.5049	7.419831e-02	-5.008677e+00	6.147022e-01	-2.951813e+00	1.613296e+00	-1.498764e+00	3.716260e-01	2.347674e-01	2.946206e-01	4.480589e-02	1.678838e-01	8.309389e-01	7.671100e+00	
5  24.2469	7.419831e-02	-5.008677e+00	1.033782e+00	-3.621062e+00	1.629621e+00	-1.359483e+00	4.225456e-01	2.979027e-01	3.057874e-01	6.778520e-02	5.670750e-01	8.309389e-01	7.671100e+00	
24  24.6978	7.419831e-02	-5.008677e+00	1.719164e+00	-3.719504e+00	1.430073e+00	-8.200824e-01	3.904345e-01	3.119232e-01	3.085485e-01	4.177594e-02	4.119554e-01	8.309389e-01	7.671100e+00	
