22  16.952	5.716064e+00	-3.947194e+00	7.400000e-01	-4.380000e+00	1.450000e+00	-1.930000e+00	3.500000e-01	2.600000e-01	1.800000e-01	7.000000e-02	0.000000e+00	8.294789e-01	7.671100e+00	
726  16.783	5.856642e+00	-6.986185e+00	7.398616e-01	-3.459659e+00	1.438694e+00	-1.899891e+00	3.526936e-01	2.702977e-01	1.855987e-01	7.391665e-02	1.999415e-02	8.269120e-01	7.671100e+00	
67  16.9417	5.767217e+00	-5.592962e+00	7.376571e-01	-3.879927e+00	1.443756e+00	-1.879281e+00	3.515698e-01	2.658434e-01	1.830192e-01	7.220422e-02	1.588403e-02	8.287814e-01	7.671100e+00	
142  16.9518	5.770011e+00	-5.517698e+00	7.382304e-01	-3.903138e+00	1.444067e+00	-1.888674e+00	3.514752e-01	2.655214e-01	1.828838e-01	7.208633e-02	1.411836e-02	8.266811e-01	7.671100e+00	
473  16.2557	5.464645e+00	-6.727235e+00	7.053673e-01	-3.512801e+00	1.437817e+00	-1.378863e+00	3.541544e-01	2.734778e-01	1.849278e-01	7.484811e-02	9.521865e-02	8.249044e-01	7.671100e+00	
138  16.8125	5.658917e+00	-6.360797e+00	7.245632e-01	-3.637825e+00	1.440203e+00	-1.673518e+00	3.528901e-01	2.699808e-01	1.843605e-01	7.367263e-02	5.004943e-02	8.330280e-01	7.671100e+00	
34  19.033	5.658917e+00	-6.360797e+00	7.090077e-01	-4.404175e+00	1.468396e+00	-1.241917e+00	3.530512e-01	2.524956e-01	1.884498e-01	9.555252e-02	1.587962e-01	8.330280e-01	7.671100e+00	
30  19.4122	5.658917e+00	-6.360797e+00	7.076200e-01	-3.821124e+00	1.479650e+00	-1.060275e+00	3.610116e-01	2.707341e-01	1.527181e-01	7.688487e-02	1.238848e-01	8.330280e-01	7.671100e+00	
108  19.0104	5.658917e+00	-6.360797e+00	6.273063e-01	-3.823426e+00	1.364565e+00	7.134648e-01	3.415412e-01	3.092689e-01	1.787040e-01	3.967701e-02	1.054206e-01	8.330280e-01	7.671100e+00	
32  18.8052	5.658917e+00	-6.360797e+00	5.535467e-01	-3.100196e+00	1.446989e+00	-2.044290e+00	3.664926e-01	3.014355e-01	1.934028e-01	5.370285e-02	7.791081e-02	8.330280e-01	7.671100e+00	
5  21.1082	5.222790e+00	-7.170845e+00	5.105066e-01	-2.823373e+00	1.441682e+00	-1.383737e+00	3.693172e-01	3.092371e-01	1.946535e-01	5.632358e-02	1.791119e-01	8.335368e-01	7.671100e+00	
2  22.7326	5.222790e+00	-7.170845e+00	6.052327e-01	-2.189661e+00	1.436378e+00	-2.051223e+00	3.880120e-01	3.512228e-01	2.344327e-01	5.473875e-02	3.557617e-01	8.335368e-01	7.671100e+00	
6  23.643	5.222790e+00	-7.170845e+00	8.770175e-01	-3.696332e+00	1.248123e+00	1.430376e+00	4.290359e-01	3.727219e-01	2.743269e-01	5.052391e-02	6.310070e-01	8.335368e-01	7.671100e+00	
25  23.2095	5.222790e+00	-7.170845e+00	1.211895e+00	-4.845500e+00	1.338812e+00	4.935272e+00	4.705247e-01	4.136170e-01	2.585632e-01	8.577625e-02	8.289329e-01	8.335368e-01	7.671100e+00	
11  23.9524	5.222790e+00	-7.170845e+00	1.173511e+00	-4.718311e+00	1.332753e+00	1.665830e+00	4.485548e-01	3.790670e-01	2.390163e-01	5.227343e-02	5.493718e-01	8.335368e-01	7.671100e+00	
4  23.261	5.222790e+00	-7.170845e+00	9.844826e-01	-4.197507e+00	1.313315e+00	3.183030e+00	3.888074e-01	3.926799e-01	2.325206e-01	1.246852e-01	7.658624e-01	8.335368e-01	7.671100e+00	
2  22.8318	5.222790e+00	-7.170845e+00	8.662140e-01	-3.261244e+00	1.225279e+00	-6.293225e-01	4.053919e-01	4.010144e-01	2.227758e-01	8.025261e-02	7.570166e-01	8.335368e-01	7.671100e+00	
1  24.3094	5.879706e+00	-4.452427e+00	9.374046e-01	-4.136566e+00	1.239183e+00	-1.734619e+00	3.995011e-01	3.834463e-01	2.181670e-01	7.414339e-02	5.806946e-01	8.306275e-01	7.671100e+00	
17  21.8277	5.879706e+00	-4.452427e+00	6.750512e-01	-1.889387e+00	1.340262e+00	-2.473521e+00	3.870098e-01	3.928116e-01	2.448717e-01	1.008651e-01	4.100827e-01	8.306275e-01	7.671100e+00	
5  23.5227	5.879706e+00	-4.452427e+00	8.935339e-01	-2.238472e+00	1.358850e+00	-3.238221e+00	4.104045e-01	4.032518e-01	2.515466e-01	5.803527e-02	3.571409e-01	8.306275e-01	7.671100e+00	
3  25.203	5.879706e+00	-4.452427e+00	6.244749e-01	-2.831871e+00	1.409256e+00	-2.896767e+00	4.138936e-01	3.887228e-01	2.772090e-01	4.016974e-02	6.566973e-01	8.306275e-01	7.671100e+00	
2  24.8063	5.879706e+00	-4.452427e+00	1.165645e+00	-2.011153e+00	1.395600e+00	-1.058578e+00	4.600036e-01	3.651080e-01	3.052143e-01	3.660537e-02	8.326183e-01	8.306275e-01	7.671100e+00	
6  24.7012	5.879706e+00	-4.452427e+00	1.716070e+00	-1.967886e+00	1.469544e+00	-3.097940e-01	5.149976e-01	3.921931e-01	3.071206e-01	1.197036e-01	7.658722e-01	8.306275e-01	7.671100e+00	
2  24.6454	5.879706e+00	-4.452427e+00	1.318398e+00	-1.688021e+00	1.506267e+00	9.705519e-01	4.715978e-01	3.665427e-01	3.077101e-01	1.239085e-01	7.952328e-01	8.306275e-01	7.671100e+00	
9  24.7804	5.879706e+00	-4.452427e+00	9.190745e-01	-2.765367e+00	1.461745e+00	3.231049e+00	4.425358e-01	2.809068e-01	2.917466e-01	1.782165e-01	3.189478e-01	8.306275e-01	7.671100e+00	
1  25.308	5.879706e+00	-4.452427e+00	1.613053e+00	-3.648813e+00	1.453460e+00	2.245204e+00	5.217844e-01	3.345931e-01	3.028614e-01	1.389201e-01	6.621231e-01	8.306275e-01	7.671100e+00	
7  24.6321	5.879706e+00	-4.452427e+00	1.210617e+00	-3.123172e+00	1.409720e+00	3.168630e+00	4.916155e-01	3.472821e-01	2.797002e-01	1.191210e-01	7.260778e-01	8.306275e-01	7.671100e+00	
13  23.7951	5.879706e+00	-4.452427e+00	1.442650e+00	-3.262457e+00	1.471728e+00	2.053726e+00	4.903658e-01	4.123667e-01	2.805400e-01	1.420191e-01	8.588237e-01	8.306275e-01	7.671100e+00	
12  24.812	5.694568e+00	-3.629641e+00	1.429333e+00	-3.501849e+00	1.474077e+00	2.248220e+00	4.902908e-01	4.111490e-01	2.789492e-01	1.414484e-01	8.831838e-01	8.238955e-01	7.671100e+00	
13  27.1649	5.694568e+00	-3.629641e+00	1.075967e+00	-4.269021e+00	1.435093e+00	-7.931843e-01	4.479827e-01	4.031487e-01	2.449583e-01	1.723847e-01	6.130976e-01	8.238955e-01	7.671100e+00	
9  26.9537	5.694568e+00	-3.629641e+00	1.195591e+00	-3.223127e+00	1.524629e+00	-2.890576e+00	4.997598e-01	4.250898e-01	2.356742e-01	1.424782e-01	8.049382e-01	8.238955e-01	7.671100e+00	
7  24.939	5.694568e+00	-3.629641e+00	9.139926e-01	-4.652650e+00	1.680832e+00	1.624354e+00	4.373920e-01	3.942595e-01	2.377735e-01	1.651095e-01	7.395206e-01	8.238955e-01	7.671100e+00	
21  26.6585	5.694568e+00	-3.629641e+00	8.733052e-01	-4.948543e+00	1.698077e+00	1.129893e+00	4.582450e-01	4.068032e-01	2.604288e-01	1.612932e-01	8.042685e-01	8.238955e-01	7.671100e+00	
14  27.3006	5.694568e+00	-3.629641e+00	3.579441e-01	-3.667209e+00	1.638129e+00	4.959128e-01	4.172718e-01	4.138287e-01	2.436684e-01	1.834692e-01	8.267111e-01	8.238955e-01	7.671100e+00	
71  27.5232	4.867051e+00	-2.778577e+00	2.864180e-01	-3.872520e+00	1.637478e+00	1.573400e+00	4.200233e-01	4.193601e-01	2.416984e-01	1.849964e-01	9.806588e-01	8.291614e-01	7.671100e+00	
8  27.0542	4.867051e+00	-2.778577e+00	4.873947e-01	-4.692689e+00	1.591979e+00	1.925532e+00	4.038873e-01	3.780587e-01	2.406898e-01	1.534118e-01	7.365158e-01	8.291614e-01	7.671100e+00	
