# inv_M_wdm_keV	 log10sigmaovermass	 T0a	 T0s	 gamma_a	 gamma_s	 Fz1	 Fz2	 Fz3	 Fz4	 F_UV	 sigma8	 z_reio	
#Error_equiv	 6.837908e-03	 -5.306088e+00	 1.685761e+00	 -1.169979e+00	 1.323170e+00	 3.724388e+00	 4.649294e-01	 3.084116e-01	 2.725015e-01	 7.229840e-02	 6.174288e-01	 9.139550e-01	 7.671100e+00	
#Error_equiv	 1.099408e-02	 -7.020933e+00	 1.303598e+00	 -2.259681e-01	 1.283841e+00	 2.144777e+00	 3.897031e-01	 3.658756e-01	 2.094301e-01	 6.399702e-02	 2.617529e-01	 8.282475e-01	 7.671100e+00	
#Error_cosmo	 2.463899e-03	 -3.653403e+00	 1.781314e+00	 -2.706128e+00	 1.284925e+00	 4.441664e+00	 4.649062e-01	 3.475765e-01	 2.250434e-01	 7.658801e-02	 6.037846e-01	 2.257193e+00	 7.671100e+00	
#Error_kneff	 3.169957e-02	 -4.437242e+00	 9.211485e-01	 -2.999948e+00	 1.508928e+00	 -2.086452e+00	 3.538331e-01	 3.238809e-01	 2.655787e-01	 7.415206e-02	 8.057509e-02	 8.181806e-01	 7.671100e+00	
 1.236198e-02	 -3.862134e+00	 9.302641e-01	 -3.037408e+00	 1.393599e+00	 -4.240687e+00	 3.641037e-01	 3.573954e-01	 2.227165e-01	 3.730070e-02	 9.310390e-02	 8.540532e-01	 7.671100e+00	
#Error_cosmo	 2.575418e-03	 -4.169650e+00	 1.352351e+00	 -4.237089e+00	 1.578442e+00	 -3.687359e+00	 3.599974e-01	 3.254655e-01	 2.970036e-01	 4.593178e-02	 1.645453e-01	 1.989095e+00	 7.671100e+00	
#Error_cosmo	 2.662761e-04	 -3.949302e+00	 1.881823e+00	 -3.893022e+00	 1.551083e+00	 2.048246e+00	 4.910209e-01	 4.180107e-01	 2.874520e-01	 8.697372e-02	 5.925753e-01	 1.699718e+02	 7.671100e+00	
 2.425091e-02	 -6.590450e+00	 1.496119e+00	 -2.242459e+00	 1.610876e+00	 3.301519e+00	 4.067853e-01	 3.477217e-01	 2.398807e-01	 5.550942e-02	 3.223858e-01	 8.275616e-01	 7.671100e+00	
 1.318157e-02	 -5.101015e+00	 1.726082e+00	 -9.791824e-01	 1.388888e+00	 1.893319e+00	 4.004929e-01	 3.717094e-01	 2.995851e-01	 1.453758e-01	 7.921748e-01	 8.260324e-01	 7.671100e+00	
 2.541711e-02	 -3.152480e+00	 1.627399e+00	 -9.737357e-01	 1.415779e+00	 1.858042e+00	 3.978886e-01	 3.669873e-01	 2.966367e-01	 1.408947e-01	 7.693443e-01	 8.306004e-01	 7.671100e+00	
#Error_equiv	 5.357654e-03	 -3.950299e+00	 1.063718e+00	 -2.611532e+00	 1.338051e+00	 -1.609144e-01	 3.641886e-01	 3.040600e-01	 2.448724e-01	 9.982699e-02	 4.005635e-01	 9.371416e-01	 7.671100e+00	
 2.505980e-02	 -6.491361e+00	 1.095229e+00	 -2.663339e+00	 1.307333e+00	 -6.008890e-01	 3.650700e-01	 3.084288e-01	 2.444751e-01	 1.059512e-01	 4.370027e-01	 8.163487e-01	 7.671100e+00	
#Error_equiv	 1.889651e-02	 -4.003752e+00	 1.200411e+00	 8.941343e-02	 1.594807e+00	 4.200335e+00	 3.995330e-01	 3.839344e-01	 3.067384e-01	 5.545250e-02	 5.361265e-01	 8.389123e-01	 7.671100e+00	
 2.504396e-02	 -5.522317e+00	 1.234576e+00	 6.550717e-02	 1.575763e+00	 4.014087e+00	 4.004566e-01	 3.868276e-01	 3.071703e-01	 5.906816e-02	 5.568511e-01	 8.200563e-01	 7.671100e+00	
