4  57.4437	3.300000e+00	-5.000000e+00	1.071514e+00	-4.450187e+00	1.367402e+00	-1.551171e+00	3.295103e-01	2.294867e-01	1.937856e-01	8.067057e-02	2.344869e-01	8.288221e-01	7.671100e+00	
5  57.8046	3.300000e+00	-5.000000e+00	9.879245e-01	-4.801814e+00	1.436762e+00	-2.051227e+00	3.321457e-01	2.251453e-01	1.490675e-01	6.497555e-02	3.819316e-01	8.288221e-01	7.671100e+00	
21  34.6922	3.300000e+00	-5.000000e+00	8.054727e-01	-4.905202e+00	1.406469e+00	-2.069045e+00	3.254250e-01	2.374690e-01	1.757126e-01	5.828837e-02	9.008117e-01	8.288221e-01	7.671100e+00	
20  27.0206	3.300000e+00	-5.000000e+00	6.434011e-01	-4.891787e+00	1.485826e+00	-1.964370e+00	3.343939e-01	2.576020e-01	2.122039e-01	8.499897e-02	9.986423e-01	8.288221e-01	7.671100e+00	
5  28.1899	3.300000e+00	-5.000000e+00	6.864984e-01	-4.646809e+00	1.482589e+00	-2.107814e+00	3.864319e-01	2.533443e-01	2.414497e-01	1.335858e-01	7.267336e-01	8.288221e-01	7.671100e+00	
3  28.1334	3.641888e+00	-4.056084e+00	6.864984e-01	-4.646809e+00	1.482589e+00	-2.107814e+00	3.864319e-01	2.533443e-01	2.414497e-01	1.335858e-01	7.267336e-01	8.230544e-01	7.671100e+00	
2  28.0073	3.641888e+00	-4.056084e+00	7.516608e-01	-4.495906e+00	1.504136e+00	-1.683460e+00	3.542847e-01	2.647709e-01	2.307550e-01	1.294228e-01	8.489697e-01	8.230544e-01	7.671100e+00	
3  27.1651	3.641888e+00	-4.056084e+00	6.537144e-01	-3.847315e+00	1.511677e+00	-1.727823e+00	3.847094e-01	2.664256e-01	2.407477e-01	1.252271e-01	8.087592e-01	8.230544e-01	7.671100e+00	
74  24.2206	3.641888e+00	-4.056084e+00	5.890673e-01	-3.409254e+00	1.489896e+00	-1.953391e+00	3.886809e-01	2.812597e-01	2.445847e-01	1.388665e-01	5.814743e-01	8.230544e-01	7.671100e+00	
1  22.7613	3.641888e+00	-4.056084e+00	4.487303e-01	-3.278590e+00	1.513086e+00	-1.658279e+00	3.909429e-01	3.108604e-01	2.169358e-01	1.167977e-01	7.931660e-01	8.230544e-01	7.671100e+00	
7  21.269	3.641888e+00	-4.056084e+00	4.700850e-01	-3.467998e+00	1.550984e+00	-1.534695e+00	3.853440e-01	3.360640e-01	2.255028e-01	7.735261e-02	6.258139e-01	8.230544e-01	7.671100e+00	
50  21.4887	3.641888e+00	-4.056084e+00	5.432412e-01	-3.616035e+00	1.587760e+00	-1.925077e+00	3.856393e-01	3.076155e-01	2.361041e-01	7.162517e-02	6.402115e-01	8.230544e-01	7.671100e+00	
56  19.8294	3.641888e+00	-4.056084e+00	6.089217e-01	-3.510493e+00	1.496126e+00	-2.134739e+00	3.709985e-01	3.115951e-01	2.103007e-01	5.728118e-02	4.197295e-01	8.230544e-01	7.671100e+00	
8  21.3836	3.641888e+00	-4.056084e+00	5.177523e-01	-3.383333e+00	1.446362e+00	-2.235687e+00	3.660210e-01	3.255600e-01	2.106345e-01	4.081775e-02	7.451036e-01	8.230544e-01	7.671100e+00	
14  22.5116	3.641888e+00	-4.056084e+00	5.809529e-01	-3.586407e+00	1.439933e+00	-2.891626e+00	3.562012e-01	2.929313e-01	1.944414e-01	4.869171e-02	5.228899e-01	8.230544e-01	7.671100e+00	
1  23.3457	3.641888e+00	-4.056084e+00	7.104854e-01	-3.344441e+00	1.492647e+00	-2.895676e+00	3.658293e-01	3.143966e-01	2.086633e-01	5.216980e-02	3.748350e-01	8.230544e-01	7.671100e+00	
8  24.3719	3.641888e+00	-4.056084e+00	4.565384e-01	-3.373975e+00	1.467599e+00	-3.173645e+00	3.585943e-01	2.988876e-01	2.054713e-01	4.449842e-02	6.032568e-01	8.230544e-01	7.671100e+00	
14  21.7767	3.641888e+00	-4.056084e+00	4.780225e-01	-4.107667e+00	1.453679e+00	-3.532725e+00	3.684894e-01	3.005973e-01	2.264847e-01	6.245302e-02	6.957665e-01	8.230544e-01	7.671100e+00	
3  20.3807	3.641888e+00	-4.056084e+00	6.527013e-01	-4.528715e+00	1.436625e+00	-2.981170e+00	3.651242e-01	2.972244e-01	2.345644e-01	7.787251e-02	4.159061e-01	8.230544e-01	7.671100e+00	
12  21.1106	3.641888e+00	-4.056084e+00	6.946625e-01	-4.001842e+00	1.461043e+00	-3.394369e+00	3.633592e-01	2.805467e-01	2.211829e-01	7.055933e-02	4.872917e-01	8.230544e-01	7.671100e+00	
2  22.8993	3.641888e+00	-4.056084e+00	6.599391e-01	-3.978893e+00	1.526756e+00	-3.178386e+00	3.742279e-01	2.632162e-01	2.021328e-01	7.143352e-02	4.672442e-01	8.230544e-01	7.671100e+00	
5  23.5387	3.641888e+00	-4.056084e+00	8.108158e-01	-4.078119e+00	1.554840e+00	-2.863993e+00	3.710736e-01	2.865031e-01	2.300240e-01	5.651422e-02	7.796920e-01	8.230544e-01	7.671100e+00	
10  22.6319	3.641888e+00	-4.056084e+00	7.878972e-01	-4.041230e+00	1.512088e+00	-2.688670e+00	3.842519e-01	2.856310e-01	2.317843e-01	3.287191e-02	6.455396e-01	8.230544e-01	7.671100e+00	
6  21.0679	3.641888e+00	-4.056084e+00	5.835329e-01	-4.246179e+00	1.488191e+00	-2.784319e+00	4.017093e-01	2.837769e-01	2.167537e-01	3.778684e-02	5.039550e-01	8.230544e-01	7.671100e+00	
32  19.8481	3.641888e+00	-4.056084e+00	5.652295e-01	-4.705550e+00	1.509094e+00	-2.165003e+00	3.909263e-01	2.906480e-01	2.220479e-01	4.819478e-02	6.145950e-01	8.230544e-01	7.671100e+00	
22  19.8891	3.641888e+00	-4.056084e+00	7.903228e-01	-4.518716e+00	1.502223e+00	-2.612870e+00	3.891685e-01	3.038869e-01	1.972040e-01	9.097575e-02	4.211574e-01	8.230544e-01	7.671100e+00	
3  21.9374	3.641888e+00	-4.056084e+00	6.674912e-01	-4.899437e+00	1.489438e+00	-2.570531e+00	3.772829e-01	3.111321e-01	1.970538e-01	1.073302e-01	7.229370e-01	8.230544e-01	7.671100e+00	
24  21.0473	3.641888e+00	-4.056084e+00	7.194839e-01	-4.576718e+00	1.490477e+00	-2.355116e+00	3.879747e-01	3.274653e-01	1.973686e-01	1.143785e-01	3.848002e-01	8.230544e-01	7.671100e+00	
4  21.7689	3.641888e+00	-4.056084e+00	5.350634e-01	-4.253299e+00	1.460037e+00	-3.002142e+00	3.729664e-01	3.063315e-01	1.751014e-01	9.361727e-02	5.655171e-01	8.230544e-01	7.671100e+00	
27  21.5915	3.407666e+00	-4.252851e+00	5.350634e-01	-4.253299e+00	1.460037e+00	-3.002142e+00	3.729664e-01	3.063315e-01	1.751014e-01	9.361727e-02	5.655171e-01	8.297707e-01	7.671100e+00	
3  22.3343	3.407666e+00	-4.252851e+00	4.484748e-01	-4.197345e+00	1.462018e+00	-2.298712e+00	3.767716e-01	3.091018e-01	1.763328e-01	5.250153e-02	4.638637e-01	8.297707e-01	7.671100e+00	
28  21.9374	3.407666e+00	-4.252851e+00	7.707529e-01	-4.657387e+00	1.476431e+00	-1.679383e+00	3.534751e-01	2.900529e-01	1.784130e-01	6.271372e-02	7.954054e-02	8.297707e-01	7.671100e+00	
33  23.3119	3.407666e+00	-4.252851e+00	8.499420e-01	-4.542538e+00	1.421119e+00	-1.192534e+00	3.563929e-01	3.315248e-01	1.754594e-01	6.061524e-02	3.018285e-02	8.297707e-01	7.671100e+00	
3  20.2436	3.407666e+00	-4.252851e+00	7.701320e-01	-4.621725e+00	1.389394e+00	-1.616999e+00	3.624441e-01	3.091695e-01	1.991110e-01	7.796890e-02	1.734124e-02	8.297707e-01	7.671100e+00	
